2020-12-06 20:12:735 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 21:12:550 INFO  LoginPage :36 - Entering password : 123456 to password field : [[ChromeDriver: chrome on WINDOWS (0157d5f1e9e20fc51676f802156ac94b)] -> css selector: #Password]
2020-12-06 21:12:951 INFO  LoginPage :42 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (0157d5f1e9e20fc51676f802156ac94b)] -> xpath: //input[@class='button-1 login-button']]
2020-12-06 21:12:968 INFO  LoginPage :47 - Getting text from : [[ChromeDriver: chrome on WINDOWS (0157d5f1e9e20fc51676f802156ac94b)] -> xpath: //div[@class='page-title']//h1]
2020-12-06 21:12:65 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 21:12:74 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (110cd06e4a39c3f771db1b7b7c0a9d5f)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-06 21:12:689 INFO  LoginPage :32 - Entering email address : betatest123@me.com.com to email field : [[ChromeDriver: chrome on WINDOWS (110cd06e4a39c3f771db1b7b7c0a9d5f)] -> id: Email]
2020-12-06 21:12:779 INFO  LoginPage :39 - Entering password : 123456 to password field : [[ChromeDriver: chrome on WINDOWS (110cd06e4a39c3f771db1b7b7c0a9d5f)] -> css selector: #Password]
2020-12-06 21:12:236 INFO  LoginPage :45 - Clicking on login button : [[ChromeDriver: chrome on WINDOWS (110cd06e4a39c3f771db1b7b7c0a9d5f)] -> xpath: //input[@class='button-1 login-button']]
2020-12-06 21:12:257 INFO  LoginPage :56 - Getting error text from [[ChromeDriver: chrome on WINDOWS (110cd06e4a39c3f771db1b7b7c0a9d5f)] -> xpath: //div[@class = 'message-error validation-summary-errors']]
2020-12-06 22:12:190 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 22:12:819 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (139641e8109ab09df9b68470c3fee9bf)] -> xpath: //a[@class='ico-register']]
2020-12-06 22:12:837 INFO  HomePage :142 - Verify Registration Message [[ChromeDriver: chrome on WINDOWS (139641e8109ab09df9b68470c3fee9bf)] -> xpath: //h1[contains(text(),'Register')]]
2020-12-06 22:12:496 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 22:12:432 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 22:12:40 INFO  HomePage :32 - Clicking on login link : [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //a[@class='ico-register']]
2020-12-06 22:12:89 INFO  HomePage :63 - click on Gender [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //label[contains(text(),'Male')]]
2020-12-06 22:12:187 INFO  HomePage :71 - clicks and sends First Name [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //input[@id='FirstName']]
2020-12-06 22:12:252 INFO  HomePage :78 - clicks and sends Last Name [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //input[@id='LastName']]
2020-12-06 22:12:294 INFO  HomePage :85 - selects date from the DropDown [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //select[@name='DateOfBirthDay']//option[contains(text(),'11')]]
2020-12-06 22:12:342 INFO  HomePage :91 - selects month from the Dropdown [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //select[@name='DateOfBirthMonth']//option[contains(text(),'November')]]
2020-12-06 22:12:387 INFO  HomePage :97 - Selects Year from Dropdown [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //select[@name='DateOfBirthYear']//option[contains(text(),'2011')]]
2020-12-06 22:12:490 INFO  HomePage :104 - send Email Id to [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //input[@id='Email']]
2020-12-06 22:12:587 INFO  HomePage :111 - send Company Name [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //input[@id='Company']]
2020-12-06 22:12:641 INFO  HomePage :117 - Selects Newsletter Checkbox [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //input[@id='Newsletter']]
2020-12-06 22:12:733 INFO  HomePage :124 - send password to field[[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //input[@id='Password']]
2020-12-06 22:12:826 INFO  HomePage :131 - send password to confirm password field [[ChromeDriver: chrome on WINDOWS (e1e55293d4aab6ce564c8f76f8eaecc6)] -> xpath: //input[@id='ConfirmPassword']]
2020-12-06 22:12:154 INFO  HomePage :137 - Clicks on Registeration Button Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-12-06 22:12:154 INFO  HomePage :148 - Verifies Successful Registration
2020-12-06 22:12:493 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 22:12:344 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (f1f93b99249f0128f2ac5207d851298f)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-06 22:12:488 INFO  HomePage :43 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (f1f93b99249f0128f2ac5207d851298f)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:55 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:998 INFO  HomePage :25 - Clicking on Login link : [[ChromeDriver: chrome on WINDOWS (62ef74abd681a5da4e16de62a49f73a4)] -> xpath: //a[contains(text(),'Log in')]]
2020-12-06 23:12:145 INFO  HomePage :43 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (62ef74abd681a5da4e16de62a49f73a4)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:774 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:221 INFO  HomePage :43 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (af9ed93be782dbc3f2fcc5338d84250d)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:18 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:598 INFO  HomePage :43 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (ee3556bf5e3cc9cd3accf525a7d0cdfb)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:650 INFO  HomePage :58 - Clicks on Desktop Link [[ChromeDriver: chrome on WINDOWS (ee3556bf5e3cc9cd3accf525a7d0cdfb)] -> xpath: //h2[@class='title']//a[contains(text(),'Desktops')]]
2020-12-06 23:12:168 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:184 INFO  HomePage :43 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (94bede72be15b04b2ad41dd81fda75a6)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:237 INFO  HomePage :58 - Clicks on Desktop Link [[ChromeDriver: chrome on WINDOWS (94bede72be15b04b2ad41dd81fda75a6)] -> xpath: //h2[@class='title']//a[contains(text(),'Desktops')]]
2020-12-06 23:12:241 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:858 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (be7014bb9e8c129e2c64800678e5bc35)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:910 INFO  HomePage :59 - Clicks on Desktop Link [[ChromeDriver: chrome on WINDOWS (be7014bb9e8c129e2c64800678e5bc35)] -> xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]]
2020-12-06 23:12:226 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:685 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (d39b629beec07e7d5cb045e5a6b264f6)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:895 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:53 INFO  HomePage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (d39b629beec07e7d5cb045e5a6b264f6)] -> id: products-orderby]
2020-12-06 23:12:292 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (d39b629beec07e7d5cb045e5a6b264f6)] -> id: products-orderby]
2020-12-06 23:12:252 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:262 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (5b6e2502dd0ec68e9b4d9010d21d6e1c)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:407 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:619 INFO  HomePage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (5b6e2502dd0ec68e9b4d9010d21d6e1c)] -> id: products-orderby]
2020-12-06 23:12:968 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (5b6e2502dd0ec68e9b4d9010d21d6e1c)] -> id: products-orderby]
2020-12-06 23:12:26 INFO  HomePage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (5b6e2502dd0ec68e9b4d9010d21d6e1c)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-06 23:12:465 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:968 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (7fc197f7727dd2beb80d61558035a7e5)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:543 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:113 INFO  HomePage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (7fc197f7727dd2beb80d61558035a7e5)] -> id: products-orderby]
2020-12-06 23:12:412 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (7fc197f7727dd2beb80d61558035a7e5)] -> id: products-orderby]
2020-12-06 23:12:468 INFO  HomePage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (7fc197f7727dd2beb80d61558035a7e5)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-06 23:12:46 INFO  HomePage :110 - Verify Actual Message [[ChromeDriver: chrome on WINDOWS (7fc197f7727dd2beb80d61558035a7e5)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2020-12-06 23:12:14 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:806 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (956f182a662671fe98e69d7a1a47575f)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:964 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:168 INFO  HomePage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (956f182a662671fe98e69d7a1a47575f)] -> id: products-orderby]
2020-12-06 23:12:807 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (956f182a662671fe98e69d7a1a47575f)] -> id: products-orderby]
2020-12-06 23:12:860 INFO  HomePage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (956f182a662671fe98e69d7a1a47575f)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-06 23:12:888 INFO  HomePage :110 - Verify Actual Message Proxy element for: DefaultElementLocator 'By.xpath: //h1[contains(text(),'Build your own computer')]'
2020-12-06 23:12:137 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:634 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (6d2bb74d01123c14dd0078aef941226a)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:178 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:390 INFO  HomePage :68 - sorts Z To A [[ChromeDriver: chrome on WINDOWS (6d2bb74d01123c14dd0078aef941226a)] -> id: products-orderby]
2020-12-06 23:12:642 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (6d2bb74d01123c14dd0078aef941226a)] -> id: products-orderby]
2020-12-06 23:12:703 INFO  HomePage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (6d2bb74d01123c14dd0078aef941226a)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-06 23:12:403 INFO  HomePage :110 - Verify Actual Message [[ChromeDriver: chrome on WINDOWS (6d2bb74d01123c14dd0078aef941226a)] -> xpath: //h1[contains(text(),'Build your own computer')]]
2020-12-06 23:12:56 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:19 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:471 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (4ff30ace0e88de22f12d7583b7356867)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:751 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:45 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (4ff30ace0e88de22f12d7583b7356867)] -> id: products-orderby]
2020-12-06 23:12:109 INFO  HomePage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (4ff30ace0e88de22f12d7583b7356867)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-06 23:12:688 INFO  HomePage :49 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (4ff30ace0e88de22f12d7583b7356867)] -> xpath: //select[@id='product_attribute_1']]
2020-12-06 23:12:836 INFO  HomePage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (4ff30ace0e88de22f12d7583b7356867)] -> xpath: //select[@id='product_attribute_2']]
2020-12-06 23:12:901 INFO  HomePage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (4ff30ace0e88de22f12d7583b7356867)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-06 23:12:953 INFO  HomePage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (4ff30ace0e88de22f12d7583b7356867)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-06 23:12:16 INFO  HomePage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (4ff30ace0e88de22f12d7583b7356867)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-06 23:12:37 INFO  HomePage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (4ff30ace0e88de22f12d7583b7356867)] -> xpath: //span[@class='price-value-1']]
2020-12-06 23:12:441 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:95 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (6a64d0fb763fa7519f85896bb3860821)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:289 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:514 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (6a64d0fb763fa7519f85896bb3860821)] -> id: products-orderby]
2020-12-06 23:12:583 INFO  HomePage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (6a64d0fb763fa7519f85896bb3860821)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-06 23:12:221 INFO  HomePage :49 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (6a64d0fb763fa7519f85896bb3860821)] -> xpath: //select[@id='product_attribute_1']]
2020-12-06 23:12:369 INFO  HomePage :60 -  select RAM from dropdow [[ChromeDriver: chrome on WINDOWS (6a64d0fb763fa7519f85896bb3860821)] -> xpath: //select[@id='product_attribute_2']]
2020-12-06 23:12:368 INFO  HomePage :67 - Click HDD radio button [[ChromeDriver: chrome on WINDOWS (6a64d0fb763fa7519f85896bb3860821)] -> xpath: //input[@id='product_attribute_3_7']]
2020-12-06 23:12:456 INFO  HomePage :70 - Clicks OS Radio Button [[ChromeDriver: chrome on WINDOWS (6a64d0fb763fa7519f85896bb3860821)] -> xpath: //input[@id='product_attribute_4_9']]
2020-12-06 23:12:470 INFO  HomePage :78 - Check Commander Check Box [[ChromeDriver: chrome on WINDOWS (6a64d0fb763fa7519f85896bb3860821)] -> xpath: //input[@id='product_attribute_5_12']]
2020-12-06 23:12:551 INFO  HomePage :84 - verify Message [[ChromeDriver: chrome on WINDOWS (6a64d0fb763fa7519f85896bb3860821)] -> xpath: //span[@class='price-value-1']]
2020-12-06 23:12:562 INFO  BasePage :29 - Launching Chrome Browser
2020-12-06 23:12:252 INFO  HomePage :44 - Mouse Hovers on Computer Link [[ChromeDriver: chrome on WINDOWS (761fb4f66c617e8c86bac5d37fba09c7)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-12-06 23:12:448 INFO  HomePage :60 - Clicks on Desktop Link Proxy element for: DefaultElementLocator 'By.xpath: //body/div[6]/div[3]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/a[1]/img[1]'
2020-12-06 23:12:724 INFO  HomePage :96 -  sorts AtoZ [[ChromeDriver: chrome on WINDOWS (761fb4f66c617e8c86bac5d37fba09c7)] -> id: products-orderby]
2020-12-06 23:12:789 INFO  HomePage :103 - Clicks on Add to cart Button [[ChromeDriver: chrome on WINDOWS (761fb4f66c617e8c86bac5d37fba09c7)] -> xpath: //input[@onclick='return AjaxCart.addproducttocart_catalog("/addproducttocart/catalog/1/1/1"),!1']]
2020-12-06 23:12:493 INFO  HomePage :49 -  Selects Processor [[ChromeDriver: chrome on WINDOWS (761fb4f66c617e8c86bac5d37fba09c7)] -> xpath: //select[@id='product_attribute_1']]
